"Title";"Type";"Rootfolder";"LibraryName";"Language";"Fallback";"TextTruncated";"Download Source";"Fav Provider Link"
"Silicon Valley | Season03";"Season";"Silicon Valley";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/aoCu5i81dNTpiA0bQnpuHu7pzyR.jpg";"https://www.themoviedb.org/tv/60573/season/3/images/posters"
"Silicon Valley | Season04";"Season";"Silicon Valley";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/19qcwYaIbfs05ccAakryT6aYXV1.jpg";"https://www.themoviedb.org/tv/60573/season/4/images/posters"
"Silicon Valley | Season05";"Season";"Silicon Valley";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/5Ih7izWMOQeyAp1lXv0aewGOR4b.jpg";"https://www.themoviedb.org/tv/60573/season/5/images/posters"
"Silicon Valley | Season06";"Season";"Silicon Valley";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/v7CWIEoXyXX2ymbPTYjkwIa1U57.jpg";"https://www.themoviedb.org/tv/60573/season/6/images/posters"
"Sister, Sister";"Show";"Sister, Sister";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/lw2dBqle4GWDUTonVA6RSo8yWVk.jpg";"https://www.themoviedb.org/tv/3755/images/posters"
"Sister, Sister | Season01";"Season";"Sister, Sister";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/dGQ2JcJJqDAWHWcTTh71UTovY17.jpg";"https://www.themoviedb.org/tv/3755/season/1/images/posters"
"Sister, Sister | Season02";"Season";"Sister, Sister";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/At4UszFYFFwlwQFYdrhM3kPD8kw.jpg";"https://www.themoviedb.org/tv/3755/season/2/images/posters"
"Sister, Sister | Season03";"Season";"Sister, Sister";"TV Shows";"en";"true";"false";"https://image.tmdb.org/t/p/original/4opMtL3bjbV4543RGXSYdzFARFd.jpg";"https://www.themoviedb.org/tv/3755/season/3/images/posters"
"Sister, Sister | Season04";"Season";"Sister, Sister";"TV Shows";"en";"true";"false";"https://image.tmdb.org/t/p/original/lge2JvSIGuJpz5aprqUTL3yz4Jx.jpg";"https://www.themoviedb.org/tv/3755/season/4/images/posters"
"Sister, Sister | Season05";"Season";"Sister, Sister";"TV Shows";"en";"true";"false";"https://image.tmdb.org/t/p/original/7MLEhl1SSrrkTeIsTLHrCvhSjxY.jpg";"https://www.themoviedb.org/tv/3755/season/5/images/posters"
"Sister, Sister | Season06";"Season";"Sister, Sister";"TV Shows";"en";"true";"false";"https://image.tmdb.org/t/p/original/iKA7eBitHXEfbI6S5MQgt5sEcvL.jpg";"https://www.themoviedb.org/tv/3755/season/6/images/posters"
"Sons of Anarchy";"Show";"Sons of Anarchy";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/n3QNCocYSPApQOPNuPGxeHFgieV.jpg";"https://www.themoviedb.org/tv/1409/images/posters"
"Sons of Anarchy | Season01";"Season";"Sons of Anarchy";"TV Shows";"en";"true";"false";"https://image.tmdb.org/t/p/original/eZJPW8G7o0b2fH7GC7Av4MOKTj3.jpg";"https://www.themoviedb.org/tv/1409/season/1/images/posters"
"Sons of Anarchy | Season02";"Season";"Sons of Anarchy";"TV Shows";"en";"true";"false";"https://image.tmdb.org/t/p/original/aIZ8Fze3sJHC0OWtYXIYVCKnpMr.jpg";"https://www.themoviedb.org/tv/1409/season/2/images/posters"
"Sons of Anarchy | Season03";"Season";"Sons of Anarchy";"TV Shows";"en";"true";"false";"https://image.tmdb.org/t/p/original/d4lotm8GPAjYwsCjpmwFHIQQzal.jpg";"https://www.themoviedb.org/tv/1409/season/3/images/posters"
"Sons of Anarchy | Season04";"Season";"Sons of Anarchy";"TV Shows";"en";"true";"false";"https://image.tmdb.org/t/p/original/alTYFljwHDtTLV2xpwJ3P03zW2l.jpg";"https://www.themoviedb.org/tv/1409/season/4/images/posters"
"Sons of Anarchy | Season05";"Season";"Sons of Anarchy";"TV Shows";"en";"true";"false";"https://image.tmdb.org/t/p/original/gVjv6ytruetjjbW2r7ReJziv99c.jpg";"https://www.themoviedb.org/tv/1409/season/5/images/posters"
"Sons of Anarchy | Season06";"Season";"Sons of Anarchy";"TV Shows";"en";"true";"false";"https://image.tmdb.org/t/p/original/jhx1pAks85hmxbXwtg2ib4dnS9e.jpg";"https://www.themoviedb.org/tv/1409/season/6/images/posters"
"Sons of Anarchy | Season07";"Season";"Sons of Anarchy";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/k1PUikZNxVyLTy1oP9dJhGuIkDE.jpg";"https://www.themoviedb.org/tv/1409/season/7/images/posters"
"The Sopranos";"Show";"The Sopranos";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/m47r2A9jzWxAFRmDgZ1BoNFoAnC.jpg";"https://www.themoviedb.org/tv/1398/images/posters"
"The Sopranos | Season01";"Season";"The Sopranos";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/69wMF3SN77wAtQGONXy0uk5xLZd.jpg";"https://www.themoviedb.org/tv/1398/season/1/images/posters"
"The Sopranos | Season02";"Season";"The Sopranos";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/h6Zk59y0ARAKpuYpPTz1BdzyOFr.jpg";"https://www.themoviedb.org/tv/1398/season/2/images/posters"
"The Sopranos | Season03";"Season";"The Sopranos";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/xzFB4aHKcStbeH4JNFrFVGqErY4.jpg";"https://www.themoviedb.org/tv/1398/season/3/images/posters"
"The Sopranos | Season04";"Season";"The Sopranos";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/k2IFZk26Yk6u19dixOhYqd2Wa5b.jpg";"https://www.themoviedb.org/tv/1398/season/4/images/posters"
"The Sopranos | Season05";"Season";"The Sopranos";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/wGxJyXieGSsSrlo3FaSdFmX0ORY.jpg";"https://www.themoviedb.org/tv/1398/season/5/images/posters"
"The Sopranos | Season06";"Season";"The Sopranos";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/rrYX9yptusgAX6PE8zShHCiSGRl.jpg";"https://www.themoviedb.org/tv/1398/season/6/images/posters"
"Spin City";"Show";"Spin City";"TV Shows";"de";"true";"false";"https://image.tmdb.org/t/p/original/eaaiDBHve78Vu2BLZ2Xz33IK5Qu.jpg";"https://www.themoviedb.org/tv/2359/images/posters"
"Spin City | Season01";"Season";"Spin City";"TV Shows";"de";"true";"false";"https://image.tmdb.org/t/p/original/nLuaENgrkkMFBXhokrVEkCyQQcp.jpg";"https://www.themoviedb.org/tv/2359/season/1/images/posters"
"Spin City | Season02";"Season";"Spin City";"TV Shows";"de";"true";"false";"https://image.tmdb.org/t/p/original/xLifnJkfxv1EcgIg0F4ZspLPWm2.jpg";"https://www.themoviedb.org/tv/2359/season/2/images/posters"
"Spin City | Season03";"Season";"Spin City";"TV Shows";"de";"true";"false";"https://image.tmdb.org/t/p/original/pwwVf82gdQvDdZIPXfWvyAN2M5V.jpg";"https://www.themoviedb.org/tv/2359/season/3/images/posters"
"Spin City | Season04";"Season";"Spin City";"TV Shows";"de";"true";"false";"https://image.tmdb.org/t/p/original/mETaLHq1EAG3OX7YGCXnGVPxZ4C.jpg";"https://www.themoviedb.org/tv/2359/season/4/images/posters"
"Spin City | Season05";"Season";"Spin City";"TV Shows";"de";"true";"false";"https://image.tmdb.org/t/p/original/1uvh9qbL3UDsroiZPR6SXaCTNmz.jpg";"https://www.themoviedb.org/tv/2359/season/5/images/posters"
"Spin City | Season06";"Season";"Spin City";"TV Shows";"de";"true";"false";"https://image.tmdb.org/t/p/original/52CEjIdwpLGvDodoRgFx8C8yoiP.jpg";"https://www.themoviedb.org/tv/2359/season/6/images/posters"
"Squid Game";"Show";"Squid Game";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/13bHg4hwhPqauZhxgMzCLSIAM89.jpg";"https://www.themoviedb.org/tv/93405/images/posters"
"Squid Game | Season01";"Season";"Squid Game";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/t786LJ2mp7gwK2ghHRR6tgOLisK.jpg";"https://www.themoviedb.org/tv/93405/season/1/images/posters"
"Stan Lee's Lucky Man";"Show";"Lucky Man";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/gCnEexoPrpU7ypG9P3sD8mKVWgs.jpg";"https://www.themoviedb.org/tv/65386/images/posters"
"Stan Lee's Lucky Man | Season01";"Season";"Lucky Man";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/m7KfIGOMvlov9qUt39rb2gpt7CA.jpg";"https://www.themoviedb.org/tv/65386/season/1/images/posters"
"Stan Lee's Lucky Man | Season02";"Season";"Lucky Man";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/nQ6nIbaJrM0K5GBn1kc1vQHHpH7.jpg";"https://www.themoviedb.org/tv/65386/season/2/images/posters"
"Stan Lee's Lucky Man | Season03";"Season";"Lucky Man";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/gCnEexoPrpU7ypG9P3sD8mKVWgs.jpg";"https://www.themoviedb.org/tv/65386/season/3/images/posters"
"Star Wars: The Bad Batch";"Show";"Star Wars The Bad Batch";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/mCzazkCwY8XoeQiXai6r8Sp9i9w.jpg";"https://www.themoviedb.org/tv/105971/images/posters"
"Star Wars: The Bad Batch | Season01";"Season";"Star Wars The Bad Batch";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/jL6rf6SutE8vci8n3hHXlCOp5Yx.jpg";"https://www.themoviedb.org/tv/105971/season/1/images/posters"
"Star Wars: The Bad Batch | Season02";"Season";"Star Wars The Bad Batch";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/pXIseHd64FU6l8L9K8uT0PI57AY.jpg";"https://www.themoviedb.org/tv/105971/season/2/images/posters"
"Stargirl";"Show";"TV Shows - Arrowverse";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/dNdZIKjItL5nI1xuQyykdiTRDuM.jpg";"https://www.themoviedb.org/tv/80986/images/posters"
"Stargirl | Season01";"Season";"TV Shows - Arrowverse";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/wI3Ys0L1Kwvn49ZJEtDnvEP7FRh.jpg";"https://www.themoviedb.org/tv/80986/season/1/images/posters"
"Stargirl | Season02";"Season";"TV Shows - Arrowverse";"TV Shows";"en";"true";"false";"https://image.tmdb.org/t/p/original/rbkGgrEHOPyAEZqPk609QN1Ird6.jpg";"https://www.themoviedb.org/tv/80986/season/2/images/posters"
"Stargirl | Season03";"Season";"TV Shows - Arrowverse";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/AkySLPpx0GUxDebOoeGz18IxegE.jpg";"https://www.themoviedb.org/tv/80986/season/3/images/posters"
"Superman & Lois";"Show";"TV Shows - DC";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/cxgnj7jLsdJv5PyZVTM33oOfdqK.jpg";"https://www.themoviedb.org/tv/95057/images/posters"
"Superman & Lois | Season01";"Season";"TV Shows - DC";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/cxgnj7jLsdJv5PyZVTM33oOfdqK.jpg";"https://www.themoviedb.org/tv/95057/season/1/images/posters"
"Superman & Lois | Season02";"Season";"TV Shows - DC";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/hjXTUYSFJIxvGpGV1pM5GrNuyNs.jpg";"https://www.themoviedb.org/tv/95057/season/2/images/posters"
"Superman & Lois | Season03";"Season";"TV Shows - DC";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/tASwl5ngiAfRJ0a1LzDneYZNU3F.jpg";"https://www.themoviedb.org/tv/95057/season/3/images/posters"
"Superman & Lois | Season04";"Season";"TV Shows - DC";"TV Shows";"en";"true";"false";"https://image.tmdb.org/t/p/original/fiq9MFflh0tnoTgIk3DFmnHnel7.jpg";"https://www.themoviedb.org/tv/95057/season/4/images/posters"
"Supersex";"Show";"SuperSex";"TV Shows";"en";"true";"false";"https://image.tmdb.org/t/p/original/tF1KjRi1l3ylg8Z4dQFstniwo66.jpg";"https://www.themoviedb.org/tv/211079/images/posters"
"Supersex | Season01";"Season";"SuperSex";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/qLrlYWnXr785tVqqVPOaRoKRMK0.jpg";"https://www.themoviedb.org/tv/211079/season/1/images/posters"
"Sweet Tooth";"Show";"Sweet Tooth";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/gIaozfblRmUNdSv7i042sBdjJ68.jpg";"https://www.themoviedb.org/tv/103768/images/posters"
"Sweet Tooth | Season01";"Season";"Sweet Tooth";"TV Shows";"en";"true";"false";"https://image.tmdb.org/t/p/original/uI12ObUSlSPFzbFuPrmO9RUjzK5.jpg";"https://www.themoviedb.org/tv/103768/season/1/images/posters"
"Sweet Tooth | Season02";"Season";"Sweet Tooth";"TV Shows";"en";"true";"false";"https://image.tmdb.org/t/p/original/r0IP9pxjjpNeIFdmwIz5mfqEZdf.jpg";"https://www.themoviedb.org/tv/103768/season/2/images/posters"
"Sweet Tooth | Season03";"Season";"Sweet Tooth";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/gIaozfblRmUNdSv7i042sBdjJ68.jpg";"https://www.themoviedb.org/tv/103768/season/3/images/posters"
"Ted Lasso";"Show";"Ted Lasso";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/kP3v1eZIrL0xAA1BdmBKStapzIQ.jpg";"https://www.themoviedb.org/tv/97546/images/posters"
"Ted Lasso | Season01";"Season";"Ted Lasso";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/kP3v1eZIrL0xAA1BdmBKStapzIQ.jpg";"https://www.themoviedb.org/tv/97546/season/1/images/posters"
"Ted Lasso | Season02";"Season";"Ted Lasso";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/epJEE5A2BTT8UGOB579a52y5Ami.jpg";"https://www.themoviedb.org/tv/97546/season/2/images/posters"
"Top Gear (1977)";"Show";"Top Gear";"TV Shows";"en";"true";"false";"https://image.tmdb.org/t/p/original/2aM2eoynonnHYwy6fBw6uzBRNTq.jpg";"https://www.themoviedb.org/tv/4498/images/posters"
"Top Gear (US)";"Show";"Top Gear";"TV Shows";"en";"true";"false";"https://image.tmdb.org/t/p/original/A6lSTF5Inf01qZkOaR8q50y7uiD.jpg";"https://www.themoviedb.org/tv/7038/images/posters"
"Top Gear (US) | Season01";"Season";"Top Gear";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/9ExVGFQrNZZJC8HK0L446qp3SFR.jpg";"https://www.themoviedb.org/tv/7038/season/1/images/posters"
"Top Gear (US) | Season02";"Season";"Top Gear";"TV Shows";"en";"true";"false";"https://image.tmdb.org/t/p/original/eStpUUTxHiq4x3bAlVcxWDMRBUT.jpg";"https://www.themoviedb.org/tv/7038/season/2/images/posters"
"Top Gear (US) | Season03";"Season";"Top Gear";"TV Shows";"en";"true";"false";"https://image.tmdb.org/t/p/original/a7iYwAA5PyBYHifLQyxihTRlReA.jpg";"https://www.themoviedb.org/tv/7038/season/3/images/posters"
"Top Gear (US) | Season04";"Season";"Top Gear";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/dUahalcwBgl6We4OemdpQDnAf6Z.jpg";"https://www.themoviedb.org/tv/7038/season/4/images/posters"
"Top Gear (US) | Season05";"Season";"Top Gear";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/d6id7760ihyXmG7nVBmcT5v7tls.jpg";"https://www.themoviedb.org/tv/7038/season/5/images/posters"
"Top Gear (US) | Season06";"Season";"Top Gear";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/qt41sHL6UQIHE6nXcVLvN4GpNJR.jpg";"https://www.themoviedb.org/tv/7038/season/6/images/posters"
"Twisted Metal";"Show";"Twisted Metal";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/16gdPJ9sPnAwaqCQkDm35MHcn6g.jpg";"https://www.themoviedb.org/tv/133748/images/posters"
"Twisted Metal | Season01";"Season";"Twisted Metal";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/5aevNi16LD62HPD7hiw2eddxmLR.jpg";"https://www.themoviedb.org/tv/133748/season/1/images/posters"
"Vikings";"Show";"Vikings";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/lYuZ7EXRtDL8mmppVFs9FQMBnIe.jpg";"https://www.themoviedb.org/tv/44217/images/posters"
"Vikings | Season01";"Season";"Vikings";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/40kYp84fskFIFvN82yadf05rGZW.jpg";"https://www.themoviedb.org/tv/44217/season/1/images/posters"
"Vikings | Season02";"Season";"Vikings";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/sgZetIh2Z9eC3j1N0Rgz9Bcl3QO.jpg";"https://www.themoviedb.org/tv/44217/season/2/images/posters"
"Vikings | Season03";"Season";"Vikings";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/fQClxrN0FqTY1QG72McqhZGVcZg.jpg";"https://www.themoviedb.org/tv/44217/season/3/images/posters"
"Vikings | Season04";"Season";"Vikings";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/48dUmbNijyf102QRMg8ez00C1mZ.jpg";"https://www.themoviedb.org/tv/44217/season/4/images/posters"
"Vikings | Season05";"Season";"Vikings";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/cP1QRZxknKf9F1XUbAmViipJ6K6.jpg";"https://www.themoviedb.org/tv/44217/season/5/images/posters"
"Vikings | Season06";"Season";"Vikings";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/g5YSeUAeVM88vVOSd87UReL93Bv.jpg";"https://www.themoviedb.org/tv/44217/season/6/images/posters"
"The Walking Dead";"Show";"The Walking Dead S01-S11";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/4FzO7Tj6KLs2QgFfIQHYXy101h7.jpg";"https://www.themoviedb.org/tv/1402/images/posters"
"The Walking Dead | Season01";"Season";"The Walking Dead S01-S11";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/3NpYZ6cI8xDumUZjbYXUbx94fs1.jpg";"https://www.themoviedb.org/tv/1402/season/1/images/posters"
"The Walking Dead | Season02";"Season";"The Walking Dead S01-S11";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/aX7csQLLjgibkImHtgfyyvV2mPR.jpg";"https://www.themoviedb.org/tv/1402/season/2/images/posters"
"The Walking Dead | Season03";"Season";"The Walking Dead S01-S11";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/kQ8ywvfvXX76McfnseGw26WxClE.jpg";"https://www.themoviedb.org/tv/1402/season/3/images/posters"
"The Walking Dead | Season04";"Season";"The Walking Dead S01-S11";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/ddYFm1lcleoFlhvw5JcknF47OCr.jpg";"https://www.themoviedb.org/tv/1402/season/4/images/posters"
"The Walking Dead | Season05";"Season";"The Walking Dead S01-S11";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/1VyOdeTIHE5qQouKZmuAYZ3Vjy4.jpg";"https://www.themoviedb.org/tv/1402/season/5/images/posters"
"The Walking Dead | Season06";"Season";"The Walking Dead S01-S11";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/ax5isekvBa8kTmB0uPFvJOlz3Kc.jpg";"https://www.themoviedb.org/tv/1402/season/6/images/posters"
"The Walking Dead | Season07";"Season";"The Walking Dead S01-S11";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/3F7XkwSLbn4sG6qM5ncx1mbc5Ci.jpg";"https://www.themoviedb.org/tv/1402/season/7/images/posters"
"The Walking Dead | Season08";"Season";"The Walking Dead S01-S11";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/oc6EUQ2b92ixifrjTUVejyhh1RD.jpg";"https://www.themoviedb.org/tv/1402/season/8/images/posters"
"The Walking Dead | Season09";"Season";"The Walking Dead S01-S11";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/z0h76s7RwwltQGYDlv33ebJTbMu.jpg";"https://www.themoviedb.org/tv/1402/season/9/images/posters"
"The Walking Dead | Season10";"Season";"The Walking Dead S01-S11";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/mhi7mEKruvXU8Iw7zzDaM048xzf.jpg";"https://www.themoviedb.org/tv/1402/season/10/images/posters"
"The Walking Dead | Season11";"Season";"The Walking Dead S01-S11";"TV Shows";"Textless";"false";"false";"https://image.tmdb.org/t/p/original/uGbWruunpCLGXNk05lz733QfH0t.jpg";"https://www.themoviedb.org/tv/1402/season/11/images/posters"
"The West Wing";"Show";"West Wing";"TV Shows";"en";"true";"false";"https://image.tmdb.org/t/p/original/yqDWr5NAE7m1IWrygYwLyEB6pN0.jpg";"https://www.themoviedb.org/tv/688/images/posters"
"The West Wing | Season01";"Season";"West Wing";"TV Shows";"en";"true";"false";"https://image.tmdb.org/t/p/original/1x9skgRqTlF5W9N7mv3CmXmPaek.jpg";"https://www.themoviedb.org/tv/688/season/1/images/posters"
