"Library Name";"Library Type";"Library Language";"title";"originalTitle";"SeasonNames";"SeasonNumbers";"SeasonRatingKeys";"year";"tvdbid";"imdbid";"tmdbid";"ratingKey";"Path";"RootFoldername";"MultipleVersions";"PlexPosterUrl";"PlexBackgroundUrl";"PlexSeasonUrls"
"Movies";"movie";"en";"D3: The Mighty Ducks";;;;;"1996";"4011";"tt0116000";"10680";"55667";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/55667/thumb/1728225249";"/library/metadata/55667/art/1728225249";
"Movies";"movie";"en";"Dangerous Minds";;;;;"1995";"4003";"tt0112792";"9909";"13903";"/data/Movies/";"Dangerous Minds (1995)";"False";"/library/metadata/13903/thumb/1728225252";"/library/metadata/13903/art/1728225252";
"Movies";"movie";"en";"Daredevil";;;;;"2003";"1669";"tt0287978";"9480";"39410";"/data/Movies/";"7. Movies - Marvel";"False";"/library/metadata/39410/thumb/1728225253";"/library/metadata/39410/art/1728225253";
"Movies";"movie";"en";"The Dark Knight";;;;;"2008";"116";"tt0468569";"155";"39262";"/data/Movies/";"2. Movies - DC";"False";"/library/metadata/39262/thumb/1728225254";"/library/metadata/39262/art/1728225254";
"Movies";"movie";"en";"The Dark Knight Rises";;;;;"2012";"222";"tt1345836";"49026";"39263";"/data/Movies/";"2. Movies - DC";"False";"/library/metadata/39263/thumb/1728225254";"/library/metadata/39263/art/1728225254";
"Movies";"movie";"en";"Darkest Hour";;;;;"2017";"774";"tt4555426";"399404";"14511";"/data/Movies/";"Darkest Hour (2017)";"False";"/library/metadata/14511/thumb/1728225255";"/library/metadata/14511/art/1728225255";
"Movies";"movie";"en";"The Day the Earth Stood Still";;;;;"2008";"988";"tt0970416";"10200";"14230";"/data/Movies/";"The Day the Earth Stood Still (2008)";"False";"/library/metadata/14230/thumb/1728225256";"/library/metadata/14230/art/1728225256";
"Movies";"movie";"en";"Dazed and Confused";;;;;"1993";"2490";"tt0106677";"9571";"15338";"/data/Movies/";"Dazed and Confused (1993)";"False";"/library/metadata/15338/thumb/1728225257";"/library/metadata/15338/art/1728225257";
"Movies";"movie";"en";"DC League of Super-Pets";;;;;"2022";"181783";"tt8912936";"539681";"39034";"/data/Movies/";"2. Movies - DC";"False";"/library/metadata/39034/thumb/1728225250";"/library/metadata/39034/art/1728225250";
"Movies";"movie";"en";"DC Showcase: Constantine - The House of Mystery";;;;;"2022";"332892";"tt18305072";"791348";"39026";"/data/Movies/";"2. Movies - DC";"False";"/library/metadata/39026/thumb/1728225251";"/library/metadata/39026/art/1728225251";
"Movies";"movie";"en";"Deadpool";;;;;"2016";"115";"tt1431045";"293660";"39429";"/data/Movies/";"7. Movies - Marvel";"False";"/library/metadata/39429/thumb/1728225258";"/library/metadata/39429/art/1728225258";
"Movies";"movie";"en";"Deadpool & Wolverine";;;;;"2024";"49196";"tt6263850";"533535";"56095";"/data/Movies/";"7. Movies - Marvel";"True";"/library/metadata/56095/thumb/1728225259";"/library/metadata/56095/art/1728225259";
"Movies";"movie";"en";"Deadpool 2";;;;;"2018";"91";"tt5463162";"383498";"39434";"/data/Movies/";"7. Movies - Marvel";"False";"/library/metadata/39434/thumb/1728225260";"/library/metadata/39434/art/1728225260";
"Movies";"movie";"en";"The Death and Return of Superman";;;;;"2011";"38554";"tt2117984";;"39297";"/data/Movies/";"2. Movies - DC";"False";"/library/metadata/39297/thumb/1728225262";"/library/metadata/39297/art/1728225262";
"Movies";"movie";"en";"Death on the Nile";;;;;"2022";"46622";"tt7657566";"505026";"14678";"/data/Movies/";"Death on the Nile (2022)";"False";"/library/metadata/14678/thumb/1728225264";"/library/metadata/14678/art/1728225264";
"Movies";"movie";"en";"Deathstroke: Knights & Dragons - The Movie";"Deathstroke Knights & Dragons: The Movie";;;;"2020";"138227";"tt12876132";"703771";"39035";"/data/Movies/";"2. Movies - DC";"False";"/library/metadata/39035/thumb/1728225264";"/library/metadata/39035/art/1728225264";
"Movies";"movie";"en";"Definitely Maybe";"Definitivt kanskje";;;;"2020";;;"664214";"14688";"/data/Movies/";"Definitely Maybe (2020)";"False";"/library/metadata/14688/thumb/1728225265";"/library/metadata/14688/art/1728225265";
"Movies";"movie";"en";"Demolition Man";;;;;"1993";"1189";"tt0106697";"9739";"14691";"/data/Movies/";"Demolition Man (1993)";"False";"/library/metadata/14691/thumb/1728225265";"/library/metadata/14691/art/1728225265";
"Movies";"movie";"en";"Den Brother";;;;;"2010";"19624";"tt1376699";"46064";"54967";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/54967/thumb/1728225265";"/library/metadata/54967/art/1728225265";
"Movies";"movie";"en";"The Departed";;;;;"2006";"590";"tt0407887";"1422";"13033";"/data/Movies/";"The Departed (2006)";"False";"/library/metadata/13033/thumb/1728225266";"/library/metadata/13033/art/1728225266";
"Movies";"movie";"en";"Descendants";;;;;"2015";"4415";"tt3440298";"277217";"54979";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/54979/thumb/1728225267";;
"Movies";"movie";"en";"Despicable Me";;;;;"2010";"258";"tt1323594";"20352";"38069";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38069/thumb/1728225267";"/library/metadata/38069/art/1728225267";
"Movies";"movie";"en";"Deuce Bigalow: Male Gigolo";;;;;"1999";"1930";"tt0205000";"10402";"12636";"/data/Movies/";"Deuce Bigalow Male Gigolo (1999)";"False";"/library/metadata/12636/thumb/1728225267";"/library/metadata/12636/art/1728225267";
"Movies";"movie";"en";"The Devil's Advocate";;;;;"1997";"729";"tt0118971";"1813";"13037";"/data/Movies/";"The Devil's Advocate (1997)";"False";"/library/metadata/13037/thumb/1728225268";"/library/metadata/13037/art/1728225268";
"Movies";"movie";"en";"Diamonds Are Forever";;;;;"1971";"2675";"tt0066995";"681";"43479";"/data/Movies/";"5. Movies - James Bond";"False";"/library/metadata/43479/thumb/1728225269";"/library/metadata/43479/art/1728225269";
"Movies";"movie";"en";"Diary of the Dead";;;;;"2007";"7453";"tt0848557";"13025";"39918";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/39918/thumb/1728225270";"/library/metadata/39918/art/1728225270";
"Movies";"movie";"en";"Dick Van Dyke Meets Bill Cosby";;;;;;;"tt0455431";;"48402";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/48402/thumb/1728225271";;
"Movies";"movie";"en";"Die Another Day";;;;;"2002";"941";"tt0246460";"36669";"43480";"/data/Movies/";"5. Movies - James Bond";"False";"/library/metadata/43480/thumb/1728225271";"/library/metadata/43480/art/1728225271";
"Movies";"movie";"en";"Die Hard";;;;;"1988";"324";"tt0095016";"562";"43137";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/43137/thumb/1728225272";"/library/metadata/43137/art/1728225272";
"Movies";"movie";"en";"Die Hard 2";;;;;"1990";"958";"tt0099423";"1573";"43166";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/43166/thumb/1728225273";"/library/metadata/43166/art/1728225273";
"Movies";"movie";"en";"Die Hard with a Vengeance";;;;;"1995";"733";"tt0112864";"1572";"43168";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/43168/thumb/1728225274";"/library/metadata/43168/art/1728225274";
"Movies";"movie";"en";"Dinosaur";;;;;"2000";"1788";"tt0130623";"10567";"55739";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55739/thumb/1728225275";;
"Movies";"movie";"en";"Disney Princess Enchanted Tales: Follow Your Dreams";;;;;"2007";"17342";"tt1135924";"15485";"55740";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55740/thumb/1728225275";;
"Movies";"movie";"en";"Disney's Christmas Favorites";;;;;"2005";"67327";"tt1798141";"299838";"55741";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55741/thumb/1728225276";"/library/metadata/55741/art/1728225276";
"Movies";"movie";"en";"District 9";;;;;"2009";"1320";"tt1136608";"17654";"12667";"/data/Movies/";"District 9 (2009)";"False";"/library/metadata/12667/thumb/1728225276";"/library/metadata/12667/art/1728225276";
"Movies";"movie";"en";"Disturbia";;;;;"2007";"4138";"tt0486822";"8271";"12668";"/data/Movies/";"Disturbia (2007)";"False";"/library/metadata/12668/thumb/1728225277";"/library/metadata/12668/art/1728225277";
"Movies";"movie";"en";"Divergent";;;;;"2014";"851";"tt1840309";"157350";"12669";"/data/Movies/";"Divergent (2014)";"False";"/library/metadata/12669/thumb/1728225278";"/library/metadata/12669/art/1728225278";
"Movies";"movie";"en";"Doctor Strange";;;;;"2007";"4251";"tt0910865";"14830";"39435";"/data/Movies/";"7. Movies - Marvel";"False";"/library/metadata/39435/thumb/1728225280";"/library/metadata/39435/art/1728225280";
"Movies";"movie";"en";"Doctor Strange";;;;;"2016";"145";"tt1211837";"284052";"40977";"/data/Movies/";"8. Movies - MCU - Infinity Saga";"False";"/library/metadata/40977/thumb/1728225279";"/library/metadata/40977/art/1728225279";
"Movies";"movie";"en";"Doctor Strange in the Multiverse of Madness";;;;;"2022";"32426";"tt9419884";"453395";"40978";"/data/Movies/";"8. Movies - MCU - Infinity Saga";"False";"/library/metadata/40978/thumb/1728225281";"/library/metadata/40978/art/1728225281";
"Movies";"movie";"en";"Dolittle";;;;;"2020";"57482";"tt6673612";"448119";"12687";"/data/Movies/";"Dolittle (2020)";"False";"/library/metadata/12687/thumb/1728225282";"/library/metadata/12687/art/1728225282";
"Movies";"movie";"en";"Dominion: Prequel to the Exorcist";;;;;"2005";"4005";"tt0449086";"12700";"40363";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40363/thumb/1728225283";"/library/metadata/40363/art/1728225283";
"Movies";"movie";"en";"Don't Breathe 2";;;;;"2021";"141972";"tt6246322";"482373";"12689";"/data/Movies/";"Don't Breathe 2 (2021)";"False";"/library/metadata/12689/thumb/1728225283";"/library/metadata/12689/art/1728225283";
"Movies";"movie";"en";"Donnie Brasco";;;;;"1997";"2143";"tt0119008";"9366";"12704";"/data/Movies/";"Donnie Brasco (1997)";"False";"/library/metadata/12704/thumb/1728225285";"/library/metadata/12704/art/1728225285";
"Movies";"movie";"en";"Donnie Darko";;;;;"2001";"658";"tt0246578";"141";"12705";"/data/Movies/";"Donnie Darko (2001)";"False";"/library/metadata/12705/thumb/1728225285";"/library/metadata/12705/art/1728225285";
"Movies";"movie";"en";"Doomsday";;;;;"2008";"1905";"tt0483607";"13460";"12706";"/data/Movies/";"Doomsday (2008)";"False";"/library/metadata/12706/thumb/1728225286";"/library/metadata/12706/art/1728225286";
"Movies";"movie";"en";"Doug's 1st Movie";;;;;"1999";"17870";"tt0187819";"16508";"38070";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38070/thumb/1728225286";"/library/metadata/38070/art/1728225286";
"Movies";"movie";"en";"Dr. No";;;;;"1962";"450";"tt0055928";"646";"43485";"/data/Movies/";"5. Movies - James Bond";"False";"/library/metadata/43485/thumb/1728225287";"/library/metadata/43485/art/1728225287";
"Movies";"movie";"en";"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb";;;;;"1964";"1657";"tt0057012";"935";"14128";"/data/Movies/";"Dr  Strangelove (1964)";"False";"/library/metadata/14128/thumb/1728225288";"/library/metadata/14128/art/1728225288";
"Movies";"movie";"en";"Drag Me to Hell";;;;;"2009";"2908";"tt1127180";"16871";"39928";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/39928/thumb/1728225289";"/library/metadata/39928/art/1728225289";
"Movies";"movie";"en";"Dragon Ball Super: Broly";"ドラゴンボール超 ブロリー";;;;"2018";"87";"tt7961060";"503314";"38081";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38081/thumb/1728225290";"/library/metadata/38081/art/1728225290";
"Movies";"movie";"en";"Dragon Ball Z: Battle of Gods";"ドラゴンボールZ 神と神";;;;"2013";"430";"tt2263944";"126963";"38130";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38130/thumb/1728225291";"/library/metadata/38130/art/1728225291";
"Movies";"movie";"en";"Dragon Ball Z: Bio-Broly";"ドラゴンボールＺ 超戦士撃破!!勝のはオレだ";;;;"1994";"2417";"tt0142234";"39106";"38131";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38131/thumb/1728225291";"/library/metadata/38131/art/1728225291";
"Movies";"movie";"en";"Dragon Ball Z: Bojack Unbound";"ドラゴンボールZ 銀河ギリギリ!! ぶっちぎりの凄い奴";;;;"1993";"1530";"tt0142238";"39105";"38133";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38133/thumb/1728225292";"/library/metadata/38133/art/1728225292";
"Movies";"movie";"en";"Dragon Ball Z: Broly - Second Coming";"ドラゴンボールＺ 危険なふたり！超戦士はねむれない";;;;"1994";"844";"tt0142239";"44251";"38139";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38139/thumb/1728225292";"/library/metadata/38139/art/1728225292";
"Movies";"movie";"en";"Dragon Ball Z: Broly – The Legendary Super Saiyan";"ドラゴンボールＺ 燃え尽きろ!!熱戦・烈戦・超激戦";;;;"1993";"488";"tt0142242";"34433";"38140";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38140/thumb/1728225292";"/library/metadata/38140/art/1728225292";
"Movies";"movie";"en";"Dragon Ball Z: Cooler's Revenge";"ドラゴンボールZ とびっきりの最強対最強";;;;"1991";"1225";"tt1125254";"24752";"38142";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38142/thumb/1728225293";"/library/metadata/38142/art/1728225293";
"Movies";"movie";"en";"Dragon Ball Z: Dead Zone";"ドラゴンボールＺ オラの悟飯をかえせッ!!";;;;"1989";"447";"tt0142235";"28609";"38143";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38143/thumb/1728225293";"/library/metadata/38143/art/1728225293";
"Movies";"movie";"en";"Dragon Ball Z: Fusion Reborn";"ドラゴンボールZ 復活のフュージョン!! 悟空とベジータ";;;;"1995";"897";"tt0142236";"39107";"38145";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38145/thumb/1728225293";"/library/metadata/38145/art/1728225293";
"Movies";"movie";"en";"Dragon Ball Z: Lord Slug";"ドラゴンボールゼット 超スーパーサイヤ人じんだ孫そん悟ご空くう";;;;"1991";"2494";"tt0142244";"39102";"38146";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38146/thumb/1728225294";"/library/metadata/38146/art/1728225294";
"Movies";"movie";"en";"Dragon Ball Z: Resurrection 'F'";"ドラゴンボールZ 復活の「F」";;;;"2015";"568";"tt3819668";"303857";"38148";"/data/Movies/";"1. Movies - Animated";"True";"/library/metadata/38148/thumb/1728225294";"/library/metadata/38148/art/1728225294";
"Movies";"movie";"en";"Dragon Ball Z: Super Android 13!";"ドラゴンボールＺ 極限バトル！三大超サイヤ人";;;;"1992";"2199";"tt0142241";"39104";"38150";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38150/thumb/1728225294";"/library/metadata/38150/art/1728225294";
"Movies";"movie";"en";"Dragon Ball Z: The Return of Cooler";"ドラゴンボールZ 激突!!100億パワーの戦士たち";;;;"1992";"1904";"tt0142237";"39103";"38155";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38155/thumb/1728225295";"/library/metadata/38155/art/1728225295";
"Movies";"movie";"en";"Dragon Ball Z: The Tree of Might";"ドラゴンボールZ 地球まるごと超決戦";;;;"1990";"2343";"tt0142233";"39101";"38156";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38156/thumb/1728225295";"/library/metadata/38156/art/1728225295";
"Movies";"movie";"en";"Dragon Ball Z: The World's Strongest";"ドラゴンボールZ この世で一番強いヤツ";;;;"1990";"1342";"tt0142240";"39100";"38157";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38157/thumb/1728225295";"/library/metadata/38157/art/1728225295";
"Movies";"movie";"en";"Dragon Ball Z: Wrath of the Dragon";"ドラゴンボールZ 龍拳爆発!!悟空がやらねば誰がやる";;;;"1995";"799";"tt0142243";"39108";"38158";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38158/thumb/1728225296";"/library/metadata/38158/art/1728225296";
"Movies";"movie";"en";"Dreamcatcher";;;;;"2021";"199540";"tt9382172";"793002";"14131";"/data/Movies/";"Dreamcatcher (2021)";"False";"/library/metadata/14131/thumb/1728225297";"/library/metadata/14131/art/1728225297";
"Movies";"movie";"en";"The Dreamers";;;;;"2003";"1209";"tt0309987";"1278";"13038";"/data/Movies/";"The Dreamers (2003)";"False";"/library/metadata/13038/thumb/1728225298";"/library/metadata/13038/art/1728225298";
"Movies";"movie";"en";"Dredd";;;;;"2012";"2686";"tt1343727";"49049";"14132";"/data/Movies/";"Dredd (2012)";"False";"/library/metadata/14132/thumb/1728225299";"/library/metadata/14132/art/1728225299";
"Movies";"movie";"en";"DuckTales the Movie: Treasure of the Lost Lamp";;;;;"1990";"4109";"tt0099472";"10837";"38159";"/data/Movies/";"1. Movies - Animated";"True";"/library/metadata/38159/thumb/1728225300";"/library/metadata/38159/art/1728225300";
"Movies";"movie";"en";"Dumbo";;;;;"1941";"1172";"tt0033563";"11360";"55386";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55386/thumb/1728225301";"/library/metadata/55386/art/1728225301";
"Movies";"movie";"en";"Dumbo";;;;;"2019";"1810";"tt3861390";"329996";"14144";"/data/Movies/";"Dumbo (2019)";"False";"/library/metadata/14144/thumb/1728225302";"/library/metadata/14144/art/1728225302";
"Movies";"movie";"en";"Dune";;;;;"1984";"1406";"tt0087182";"841";"14146";"/data/Movies/";"Dune (1984)";"False";"/library/metadata/14146/thumb/1728225303";"/library/metadata/14146/art/1728225303";
"Movies";"movie";"en";"Dune: Part Two";;;;;"2024";"290272";"tt15239678";"693134";"17702";"/data/Movies/";"Dune Part Two (2024)";"False";"/library/metadata/17702/thumb/1728225304";"/library/metadata/17702/art/1728225304";
"Movies";"movie";"en";"Dungeons & Dragons: Honor Among Thieves";;;;;"2023";"23764";"tt2906216";"493529";"14156";"/data/Movies/";"Dungeons & Dragons Honor Among Thieves (2023)";"False";"/library/metadata/14156/thumb/1728225306";"/library/metadata/14156/art/1728225306";
"Movies";"movie";"en";"The Dynamic Scooby Doo Affair Scooby Meets Batman and Robin";;;;;;;;;"48405";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/48405/thumb/1728225307";"/library/metadata/48405/art/1728225307";
"Movies";"movie";"en";"Eagle Eye";;;;;"2008";"2161";"tt1059786";"13027";"14157";"/data/Movies/";"Eagle Eye (2008)";"False";"/library/metadata/14157/thumb/1728225308";"/library/metadata/14157/art/1728225308";
"Movies";"movie";"en";"Eastern Promises";;;;;"2007";"2969";"tt0765443";"2252";"15056";"/data/Movies/";"Eastern Promises (2007)";"False";"/library/metadata/15056/thumb/1728225309";"/library/metadata/15056/art/1728225309";
"Movies";"movie";"en";"Edge of the World";;;;;"2021";"268493";"tt3006472";"806690";"15035";"/data/Movies/";"Edge of the World (2021)";"False";"/library/metadata/15035/thumb/1728225311";"/library/metadata/15035/art/1728225311";
"Movies";"movie";"en";"Edge of Tomorrow";;;;;"2014";"868";"tt1631867";"137113";"15060";"/data/Movies/";"Edge of Tomorrow (2014)";"False";"/library/metadata/15060/thumb/1728225309";"/library/metadata/15060/art/1728225309";
"Movies";"movie";"en";"Edward Scissorhands";;;;;"1990";"566";"tt0099487";"162";"43841";"/data/Movies/";"3. Movies - Holiday";"False";"/library/metadata/43841/thumb/1728225312";"/library/metadata/43841/art/1728225312";
"Movies";"movie";"en";"Eight Below";;;;;"2006";"1820";"tt0397313";"9036";"55742";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55742/thumb/1728225313";"/library/metadata/55742/art/1728225313";
"Movies";"movie";"en";"Elektra";;;;;"2005";"1726";"tt0357277";"9947";"39448";"/data/Movies/";"7. Movies - Marvel";"False";"/library/metadata/39448/thumb/1728225314";"/library/metadata/39448/art/1728225314";
"Movies";"movie";"en";"Elf";;;;;"2003";"1287";"tt0319343";"10719";"43842";"/data/Movies/";"3. Movies - Holiday";"False";"/library/metadata/43842/thumb/1728225314";"/library/metadata/43842/art/1728225314";
"Movies";"movie";"en";"The Emperor's New Groove";;;;;"2000";"952";"tt0120917";"11688";"55869";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55869/thumb/1728225316";;
"Movies";"movie";"en";"Empire Records";;;;;"1995";"4235";"tt0112950";"13531";"13775";"/data/Movies/";"Empire Records (1995)";"False";"/library/metadata/13775/thumb/1728225316";"/library/metadata/13775/art/1728225316";
"Movies";"movie";"en";"Employee of the Month";;;;;"2006";"9663";"tt0424993";"9794";"13786";"/data/Movies/";"Employee of the Month (2006)";"False";"/library/metadata/13786/thumb/1728225317";"/library/metadata/13786/art/1728225317";
"Movies";"movie";"en";"Enchanted";;;;;"2007";"1114";"tt0461770";"4523";"13802";"/data/Movies/";"Enchanted (2007)";"True";"/library/metadata/13802/thumb/1728225317";"/library/metadata/13802/art/1728225317";
"Movies";"movie";"en";"Encounter";;;;;"2021";"268251";"tt12800524";"728526";"13808";"/data/Movies/";"Encounter (2021)";"False";"/library/metadata/13808/thumb/1728225318";"/library/metadata/13808/art/1728225318";
"Movies";"movie";"en";"Ender's Game";;;;;"2013";"1131";"tt1731141";"80274";"13811";"/data/Movies/";"Ender's Game (2013)";"False";"/library/metadata/13811/thumb/1728225319";"/library/metadata/13811/art/1728225319";
"Movies";"movie";"en";"Enola Holmes";;;;;"2020";"131678";"tt7846844";"497582";"43100";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/43100/thumb/1728225319";"/library/metadata/43100/art/1728225319";
"Movies";"movie";"en";"Enola Holmes 2";;;;;"2022";"166087";"tt14641788";"829280";"43101";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/43101/thumb/1728225320";"/library/metadata/43101/art/1728225320";
"Movies";"movie";"en";"Escape from the Planet of the Apes";;;;;"1971";"3664";"tt0067065";"1687";"42208";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/42208/thumb/1728225320";"/library/metadata/42208/art/1728225320";
"Movies";"movie";"en";"Eternals";;;;;"2021";"131147";"tt9032400";"524434";"40979";"/data/Movies/";"8. Movies - MCU - Infinity Saga";"False";"/library/metadata/40979/thumb/1728225321";"/library/metadata/40979/art/1728225321";
"Movies";"movie";"en";"Evan Almighty";;;;;"2007";"1551";"tt0413099";"2698";"13812";"/data/Movies/";"Evan Almighty (2007)";"False";"/library/metadata/13812/thumb/1728225321";"/library/metadata/13812/art/1728225321";
"Movies";"movie";"en";"Event Horizon";;;;;"1997";"1281";"tt0119081";"8413";"15112";"/data/Movies/";"Event Horizon (1997)";"False";"/library/metadata/15112/thumb/1728225321";"/library/metadata/15112/art/1728225321";
"Movies";"movie";"en";"Everything Everywhere All at Once";;;;;"2022";"331939";"tt6710474";"545611";"15113";"/data/Movies/";"Everything Everywhere All at Once (2022)";"False";"/library/metadata/15113/thumb/1728225322";"/library/metadata/15113/art/1728225322";
"Movies";"movie";"en";"The Evil Dead";;;;;"1981";"3672";"tt0083907";"764";"40070";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40070/thumb/1728225322";"/library/metadata/40070/art/1728225322";
"Movies";"movie";"en";"Evil Dead";;;;;"2013";"1183";"tt1288558";"109428";"39929";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/39929/thumb/1728225323";"/library/metadata/39929/art/1728225323";
"Movies";"movie";"en";"Evil Dead II";;;;;"1987";"3552";"tt0092991";"765";"39932";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/39932/thumb/1728225324";"/library/metadata/39932/art/1728225324";
"Movies";"movie";"en";"The Exorcist";;;;;"1973";"944";"tt0070047";"9552";"40371";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40371/thumb/1728225325";"/library/metadata/40371/art/1728225325";
"Movies";"movie";"en";"Exorcist II: The Heretic";;;;;"1977";"5760";"tt0076009";"11586";"40366";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40366/thumb/1728225326";"/library/metadata/40366/art/1728225326";
"Movies";"movie";"en";"The Exorcist III";;;;;"1990";"35907";"tt0099528";"11587";"40374";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40374/thumb/1728225327";"/library/metadata/40374/art/1728225327";
"Movies";"movie";"en";"The Exorcist: Believer";;;;;"2023";"340889";"tt12921446";"807172";"40373";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40373/thumb/1728225328";"/library/metadata/40373/art/1728225328";
"Movies";"movie";"en";"Exorcist: The Beginning";;;;;"2004";"3248";"tt0204313";"11026";"40369";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40369/thumb/1728225329";"/library/metadata/40369/art/1728225329";
"Movies";"movie";"en";"The Expendables";;;;;"2010";"546";"tt1320253";"27578";"41842";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41842/thumb/1728225329";"/library/metadata/41842/art/1728225329";
"Movies";"movie";"en";"The Expendables 2";;;;;"2012";"1051";"tt1764651";"76163";"41843";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41843/thumb/1728225330";"/library/metadata/41843/art/1728225330";
"Movies";"movie";"en";"The Expendables 3";;;;;"2014";"538";"tt2333784";"138103";"41846";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41846/thumb/1728225331";"/library/metadata/41846/art/1728225331";
"Movies";"movie";"en";"The Exterminator Scooby Meets Don Adams";;;;;;;;;"48406";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/48406/thumb/1728225332";"/library/metadata/48406/art/1728225332";
"Movies";"movie";"en";"An Extremely Goofy Movie";;;;;"2000";"8308";"tt0208185";"15653";"55696";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55696/thumb/1728225332";;
"Movies";"movie";"en";"F9: The Fast Saga";"F9";;;;"2021";"8856";"tt5433138";"385128";"41674";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41674/thumb/1728225333";"/library/metadata/41674/art/1728225333";
"Movies";"movie";"en";"The Faculty";;;;;"1998";"3279";"tt0133751";"9276";"13041";"/data/Movies/";"The Faculty (1998)";"False";"/library/metadata/13041/thumb/1728225334";"/library/metadata/13041/art/1728225334";
"Movies";"movie";"en";"The Fall Guy";;;;;"2024";"87844";"tt1684562";"746036";"56182";"/data/Movies/";"The Fall Guy (2024)";"False";"/library/metadata/56182/thumb/1728225335";"/library/metadata/56182/art/1728225335";
"Movies";"movie";"en";"Family Guy Presents: Blue Harvest";;;;;"2008";;;"653528";"38160";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38160/thumb/1728225336";"/library/metadata/38160/art/1728225336";
"Movies";"movie";"en";"Family Guy Presents: Something, Something, Something, Dark Side";;;;;"2009";;;"625651";"38161";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38161/thumb/1728225337";"/library/metadata/38161/art/1728225337";
"Movies";"movie";"en";"The Family Stone";;;;;"2005";"8894";"tt0356680";"9043";"44032";"/data/Movies/";"3. Movies - Holiday";"False";"/library/metadata/44032/thumb/1728225338";"/library/metadata/44032/art/1728225338";
"Movies";"movie";"en";"Fantasia";;;;;"1940";"3018";"tt0032455";"756";"55387";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55387/thumb/1728225338";"/library/metadata/55387/art/1728225338";
"Movies";"movie";"en";"Fantasia 2000";;;;;"1999";"3615";"tt0120910";"49948";"55744";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55744/thumb/1728225339";;
"Movies";"movie";"en";"Fantastic Beasts and Where to Find Them";;;;;"2016";"80";"tt3183660";"259316";"43049";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/43049/thumb/1728225340";"/library/metadata/43049/art/1728225340";
