"Library Name";"Library Type";"Library Language";"title";"originalTitle";"SeasonNames";"SeasonNumbers";"SeasonRatingKeys";"year";"tvdbid";"imdbid";"tmdbid";"ratingKey";"Path";"RootFoldername";"MultipleVersions";"PlexPosterUrl";"PlexBackgroundUrl";"PlexSeasonUrls"
"Movies";"movie";"en";"Dragonslayer";;;;;"1981";"4334";"tt0082288";"848";"63996";"/data/Movies/";"Dragonslayer (1981)";"False";"/library/metadata/63996/thumb/1728495438";"/library/metadata/63996/art/1728495438";
"Movies";"movie";"en";"Dreamcatcher";;;;;"2021";"199540";"tt9382172";"793002";"14131";"/data/Movies/";"Dreamcatcher (2021)";"False";"/library/metadata/14131/thumb/1728423127";"/library/metadata/14131/art/1728423127";
"Movies";"movie";"en";"The Dreamers";;;;;"2003";"1209";"tt0309987";"1278";"13038";"/data/Movies/";"The Dreamers (2003)";"False";"/library/metadata/13038/thumb/1728423127";"/library/metadata/13038/art/1728423127";
"Movies";"movie";"en";"Dredd";;;;;"2012";"2686";"tt1343727";"49049";"14132";"/data/Movies/";"Dredd (2012)";"False";"/library/metadata/14132/thumb/1728423127";"/library/metadata/14132/art/1728423127";
"Movies";"movie";"en";"DuckTales the Movie: Treasure of the Lost Lamp";;;;;"1990";"4109";"tt0099472";"10837";"63729";"/data/Movies/";"DuckTales the Movie Treasure of the Lost Lamp (1990)";"False";"/library/metadata/63729/thumb/1728495392";"/library/metadata/63729/art/1728495392";
"Movies";"movie";"en";"Dumbo";;;;;"1941";"1172";"tt0033563";"11360";"63757";"/data/Movies/";"Dumbo (1941)";"False";"/library/metadata/63757/thumb/1728495398";"/library/metadata/63757/art/1728495398";
"Movies";"movie";"en";"Dumbo";;;;;"2019";"1810";"tt3861390";"329996";"14144";"/data/Movies/";"Dumbo (2019)";"False";"/library/metadata/14144/thumb/1728423127";"/library/metadata/14144/art/1728423127";
"Movies";"movie";"en";"Dune";;;;;"1984";"1406";"tt0087182";"841";"14146";"/data/Movies/";"Dune (1984)";"False";"/library/metadata/14146/thumb/1728423128";"/library/metadata/14146/art/1728423128";
"Movies";"movie";"en";"Dune: Part Two";;;;;"2024";"290272";"tt15239678";"693134";"17702";"/data/Movies/";"Dune Part Two (2024)";"False";"/library/metadata/17702/thumb/1728423128";"/library/metadata/17702/art/1728423128";
"Movies";"movie";"en";"Dungeons & Dragons: Honor Among Thieves";;;;;"2023";"23764";"tt2906216";"493529";"14156";"/data/Movies/";"Dungeons & Dragons Honor Among Thieves (2023)";"False";"/library/metadata/14156/thumb/1728423128";"/library/metadata/14156/art/1728423128";
"Movies";"movie";"en";"The Dynamic Scooby Doo Affair Scooby Meets Batman and Robin";;;;;;;;;"48405";"/data/Movies/";"Scooby Doo Movies";"False";"/library/metadata/48405/thumb/1728423128";"/library/metadata/48405/art/1728423128";
"Movies";"movie";"en";"Eagle Eye";;;;;"2008";"2161";"tt1059786";"13027";"14157";"/data/Movies/";"Eagle Eye (2008)";"False";"/library/metadata/14157/thumb/1728423128";"/library/metadata/14157/art/1728423128";
"Movies";"movie";"en";"Eastern Promises";;;;;"2007";"2969";"tt0765443";"2252";"15056";"/data/Movies/";"Eastern Promises (2007)";"False";"/library/metadata/15056/thumb/1728423128";"/library/metadata/15056/art/1728423128";
"Movies";"movie";"en";"Edge of the World";;;;;"2021";"268493";"tt3006472";"806690";"15035";"/data/Movies/";"Edge of the World (2021)";"False";"/library/metadata/15035/thumb/1728423129";"/library/metadata/15035/art/1728423129";
"Movies";"movie";"en";"Edge of Tomorrow";;;;;"2014";"868";"tt1631867";"137113";"15060";"/data/Movies/";"Edge of Tomorrow (2014)";"False";"/library/metadata/15060/thumb/1728423128";"/library/metadata/15060/art/1728423128";
"Movies";"movie";"en";"Edward Scissorhands";;;;;"1990";"566";"tt0099487";"162";"43841";"/data/Movies/";"Edward Scissorhands (1990)";"False";"/library/metadata/43841/thumb/1728423129";"/library/metadata/43841/art/1728423129";
"Movies";"movie";"en";"Eight Below";;;;;"2006";"1820";"tt0397313";"9036";"55742";"/data/Movies/";"Eight Below (2006)";"False";"/library/metadata/55742/thumb/1728425472";"/library/metadata/55742/art/1728425472";
"Movies";"movie";"en";"Elektra";;;;;"2005";"1726";"tt0357277";"9947";"39448";"/data/Movies/";"Elektra (2005)";"False";"/library/metadata/39448/thumb/1728423129";"/library/metadata/39448/art/1728423129";
"Movies";"movie";"en";"Elf";;;;;"2003";"1287";"tt0319343";"10719";"43842";"/data/Movies/";"Elf (2003)";"False";"/library/metadata/43842/thumb/1728423129";"/library/metadata/43842/art/1728423129";
"Movies";"movie";"en";"Emil and the Detectives";;;;;"1964";"42839";"tt0058056";"4542";"63605";"/data/Movies/";"Emil and the Detectives (1964)";"False";"/library/metadata/63605/thumb/1728495344";"/library/metadata/63605/art/1728495344";
"Movies";"movie";"en";"The Emperor's New Groove";;;;;"2000";"952";"tt0120917";"11688";"64049";"/data/Movies/";"The Emperor's New Groove (2000)";"False";"/library/metadata/64049/thumb/1728495449";"/library/metadata/64049/art/1728495449";
"Movies";"movie";"en";"Empire Records";;;;;"1995";"4235";"tt0112950";"13531";"13775";"/data/Movies/";"Empire Records (1995)";"False";"/library/metadata/13775/thumb/1728423130";"/library/metadata/13775/art/1728423130";
"Movies";"movie";"en";"Employee of the Month";;;;;"2006";"9663";"tt0424993";"9794";"13786";"/data/Movies/";"Employee of the Month (2006)";"False";"/library/metadata/13786/thumb/1728423130";"/library/metadata/13786/art/1728423130";
"Movies";"movie";"en";"Enchanted";;;;;"2007";"1114";"tt0461770";"4523";"13802";"/data/Movies/";"Enchanted (2007)";"False";"/library/metadata/13802/thumb/1728425474";"/library/metadata/13802/art/1728425474";
"Movies";"movie";"en";"Encounter";;;;;"2021";"268251";"tt12800524";"728526";"13808";"/data/Movies/";"Encounter (2021)";"False";"/library/metadata/13808/thumb/1728423130";"/library/metadata/13808/art/1728423130";
"Movies";"movie";"en";"Ender's Game";;;;;"2013";"1131";"tt1731141";"80274";"13811";"/data/Movies/";"Ender's Game (2013)";"False";"/library/metadata/13811/thumb/1728423130";"/library/metadata/13811/art/1728423130";
"Movies";"movie";"en";"Enola Holmes";;;;;"2020";"131678";"tt7846844";"497582";"63301";"/data/Movies/";"Enola Holmes";"False";"/library/metadata/63301/thumb/1728488421";"/library/metadata/63301/art/1728488421";
"Movies";"movie";"en";"Enola Holmes 2";;;;;"2022";"166087";"tt14641788";"829280";"63323";"/data/Movies/";"Enola Holmes";"False";"/library/metadata/63323/thumb/1728488422";"/library/metadata/63323/art/1728488422";
"Movies";"movie";"en";"Escape from the Planet of the Apes";;;;;"1971";"3664";"tt0067065";"1687";"42208";"/data/Movies/";"Planet of the Apes";"False";"/library/metadata/42208/thumb/1728423131";"/library/metadata/42208/art/1728423131";
"Movies";"movie";"en";"Escape to Witch Mountain";;;;;"1975";"8846";"tt0072951";"14821";"64070";"/data/Movies/";"Escape to Witch Mountain (1975)";"False";"/library/metadata/64070/thumb/1728495452";"/library/metadata/64070/art/1728495452";
"Movies";"movie";"en";"Eternals";;;;;"2021";"131147";"tt9032400";"524434";"40979";"/data/Movies/";"Eternals (2021)";"False";"/library/metadata/40979/thumb/1728423131";"/library/metadata/40979/art/1728423131";
"Movies";"movie";"en";"Evan Almighty";;;;;"2007";"1551";"tt0413099";"2698";"13812";"/data/Movies/";"Evan Almighty (2007)";"False";"/library/metadata/13812/thumb/1728423131";"/library/metadata/13812/art/1728423131";
"Movies";"movie";"en";"Event Horizon";;;;;"1997";"1281";"tt0119081";"8413";"15112";"/data/Movies/";"Event Horizon (1997)";"False";"/library/metadata/15112/thumb/1728423131";"/library/metadata/15112/art/1728423131";
"Movies";"movie";"en";"Everything Everywhere All at Once";;;;;"2022";"331939";"tt6710474";"545611";"15113";"/data/Movies/";"Everything Everywhere All at Once (2022)";"False";"/library/metadata/15113/thumb/1728423131";"/library/metadata/15113/art/1728423131";
"Movies";"movie";"en";"The Evil Dead";;;;;"1981";"3672";"tt0083907";"764";"61953";"/data/Movies/";"The Evil Dead (1981)";"False";"/library/metadata/61953/thumb/1728488094";"/library/metadata/61953/art/1728488094";
"Movies";"movie";"en";"Evil Dead";;;;;"2013";"1183";"tt1288558";"109428";"61819";"/data/Movies/";"Evil Dead (2013)";"False";"/library/metadata/61819/thumb/1728488089";"/library/metadata/61819/art/1728488089";
"Movies";"movie";"en";"Evil Dead II";;;;;"1987";"3552";"tt0092991";"765";"61804";"/data/Movies/";"Evil Dead II (1987)";"False";"/library/metadata/61804/thumb/1728488088";"/library/metadata/61804/art/1728488088";
"Movies";"movie";"en";"The Exorcist";;;;;"1973";"944";"tt0070047";"9552";"40371";"/data/Movies/";"The Exorcist Collection";"False";"/library/metadata/40371/thumb/1728423132";"/library/metadata/40371/art/1728423132";
"Movies";"movie";"en";"Exorcist II: The Heretic";;;;;"1977";"5760";"tt0076009";"11586";"40366";"/data/Movies/";"The Exorcist Collection";"False";"/library/metadata/40366/thumb/1728423132";"/library/metadata/40366/art/1728423132";
"Movies";"movie";"en";"The Exorcist III";;;;;"1990";"35907";"tt0099528";"11587";"40374";"/data/Movies/";"The Exorcist Collection";"False";"/library/metadata/40374/thumb/1728487999";"/library/metadata/40374/art/1728487999";
"Movies";"movie";"en";"The Exorcist: Believer";;;;;"2023";"340889";"tt12921446";"807172";"40373";"/data/Movies/";"The Exorcist Collection";"False";"/library/metadata/40373/thumb/1728487998";"/library/metadata/40373/art/1728487998";
"Movies";"movie";"en";"Exorcist: The Beginning";;;;;"2004";"3248";"tt0204313";"11026";"40369";"/data/Movies/";"The Exorcist Collection";"False";"/library/metadata/40369/thumb/1728423133";"/library/metadata/40369/art/1728423133";
"Movies";"movie";"en";"The Expendables";;;;;"2010";"546";"tt1320253";"27578";"41842";"/data/Movies/";"The Expendables";"False";"/library/metadata/41842/thumb/1728423133";"/library/metadata/41842/art/1728423133";
"Movies";"movie";"en";"The Expendables 2";;;;;"2012";"1051";"tt1764651";"76163";"41843";"/data/Movies/";"The Expendables";"False";"/library/metadata/41843/thumb/1728423133";"/library/metadata/41843/art/1728423133";
"Movies";"movie";"en";"The Expendables 3";;;;;"2014";"538";"tt2333784";"138103";"41846";"/data/Movies/";"The Expendables";"False";"/library/metadata/41846/thumb/1728423133";"/library/metadata/41846/art/1728423133";
"Movies";"movie";"en";"The Exterminator Scooby Meets Don Adams";;;;;;;;;"48406";"/data/Movies/";"Scooby Doo Movies";"False";"/library/metadata/48406/thumb/1728423133";"/library/metadata/48406/art/1728423133";
"Movies";"movie";"en";"An Extremely Goofy Movie";;;;;"2000";"8308";"tt0208185";"15653";"63719";"/data/Movies/";"An Extremely Goofy Movie (2000)";"False";"/library/metadata/63719/thumb/1728495387";"/library/metadata/63719/art/1728495387";
"Movies";"movie";"en";"F9: The Fast Saga";"F9";;;;"2021";"8856";"tt5433138";"385128";"41674";"/data/Movies/";"The Fast and The Furious";"False";"/library/metadata/41674/thumb/1728423133";"/library/metadata/41674/art/1728423133";
"Movies";"movie";"en";"The Faculty";;;;;"1998";"3279";"tt0133751";"9276";"13041";"/data/Movies/";"The Faculty (1998)";"False";"/library/metadata/13041/thumb/1728423134";"/library/metadata/13041/art/1728423134";
"Movies";"movie";"en";"The Fall Guy";;;;;"2024";"87844";"tt1684562";"746036";"56182";"/data/Movies/";"The Fall Guy (2024)";"False";"/library/metadata/56182/thumb/1728423134";"/library/metadata/56182/art/1728423134";
"Movies";"movie";"en";"Family Guy Presents: Blue Harvest";;;;;"2008";;;"653528";"38160";"/data/Movies/";"Family Guy Presents Blue Harvest (2007)";"False";"/library/metadata/38160/thumb/1728423134";"/library/metadata/38160/art/1728423134";
"Movies";"movie";"en";"Family Guy Presents: Something, Something, Something, Dark Side";;;;;"2009";;;"625651";"38161";"/data/Movies/";"Family Guy Presents Something, Something, Something, Dark Side (2010)";"False";"/library/metadata/38161/thumb/1728423134";"/library/metadata/38161/art/1728423134";
"Movies";"movie";"en";"The Family Stone";;;;;"2005";"8894";"tt0356680";"9043";"44032";"/data/Movies/";"The Family Stone (2005)";"False";"/library/metadata/44032/thumb/1728423134";"/library/metadata/44032/art/1728423134";
"Movies";"movie";"en";"Fantasia";;;;;"1940";"3018";"tt0032455";"756";"61330";"/data/Movies/";"Fantasia (1940)";"False";"/library/metadata/61330/thumb/1728425637";"/library/metadata/61330/art/1728425637";
"Movies";"movie";"en";"Fantasia 2000";;;;;"1999";"3615";"tt0120910";"49948";"63741";"/data/Movies/";"Fantasia 2000 (1999)";"False";"/library/metadata/63741/thumb/1728495393";"/library/metadata/63741/art/1728495393";
"Movies";"movie";"en";"Fantastic Beasts and Where to Find Them";;;;;"2016";"80";"tt3183660";"259316";"62343";"/data/Movies/";"Fantastic Beasts";"False";"/library/metadata/62343/thumb/1728488320";"/library/metadata/62343/art/1728488320";
"Movies";"movie";"en";"Fantastic Beasts: The Crimes of Grindelwald";;;;;"2018";"5";"tt4123430";"338952";"62342";"/data/Movies/";"Fantastic Beasts";"False";"/library/metadata/62342/thumb/1728488318";"/library/metadata/62342/art/1728488318";
"Movies";"movie";"en";"Fantastic Beasts: The Secrets of Dumbledore";;;;;"2022";"17657";"tt4123432";"338953";"62344";"/data/Movies/";"Fantastic Beasts";"False";"/library/metadata/62344/thumb/1728488320";"/library/metadata/62344/art/1728488320";
"Movies";"movie";"en";"Fantastic Four";;;;;"2005";"900";"tt0120667";"9738";"39466";"/data/Movies/";"Fantastic Four (2005)";"False";"/library/metadata/39466/thumb/1728423135";"/library/metadata/39466/art/1728423135";
"Movies";"movie";"en";"Fantastic Four";;;;;"2015";"1295";"tt1502712";"166424";"39467";"/data/Movies/";"Fantastic Four (2015)";"False";"/library/metadata/39467/thumb/1728423136";"/library/metadata/39467/art/1728423136";
"Movies";"movie";"en";"Fantastic Four: Rise of the Silver Surfer";"4: Rise of the Silver Surfer";;;;"2007";"811";"tt0486576";"1979";"39479";"/data/Movies/";"Fantastic Four Rise of the Silver Surfer (2007)";"False";"/library/metadata/39479/thumb/1728423136";"/library/metadata/39479/art/1728423136";
"Movies";"movie";"en";"A Far Off Place";;;;;"1993";"25558";"tt0106868";"24736";"63748";"/data/Movies/";"A Far Off Place (1993)";"False";"/library/metadata/63748/thumb/1728495396";"/library/metadata/63748/art/1728495396";
"Movies";"movie";"en";"Fast & Furious";;;;;"2009";"39824";"tt1013752";"13804";"41678";"/data/Movies/";"The Fast and The Furious";"False";"/library/metadata/41678/thumb/1728423136";"/library/metadata/41678/art/1728423136";
"Movies";"movie";"en";"Fast & Furious 6";"Furious 6";;;;"2013";"39780";"tt1905041";"82992";"41687";"/data/Movies/";"The Fast and The Furious";"False";"/library/metadata/41687/thumb/1728423136";"/library/metadata/41687/art/1728423136";
"Movies";"movie";"en";"Fast & Furious Presents: Hobbs & Shaw";;;;;"2019";"10677";"tt6806448";"384018";"41689";"/data/Movies/";"The Fast and The Furious";"False";"/library/metadata/41689/thumb/1728423136";"/library/metadata/41689/art/1728423136";
"Movies";"movie";"en";"The Fast and the Furious";;;;;"2001";"41146";"tt0232500";"9799";"41783";"/data/Movies/";"The Fast and The Furious";"False";"/library/metadata/41783/thumb/1728423137";"/library/metadata/41783/art/1728423137";
"Movies";"movie";"en";"The Fast and the Furious: Tokyo Drift";;;;;"2006";"26328";"tt0463985";"9615";"41784";"/data/Movies/";"The Fast and The Furious";"False";"/library/metadata/41784/thumb/1728423137";"/library/metadata/41784/art/1728423137";
"Movies";"movie";"en";"Fast Five";;;;;"2011";"32308";"tt1596343";"51497";"41741";"/data/Movies/";"The Fast and The Furious";"False";"/library/metadata/41741/thumb/1728423136";"/library/metadata/41741/art/1728423136";
"Movies";"movie";"en";"Father Stu";;;;;"2022";"332934";"tt14439896";"809140";"15117";"/data/Movies/";"Father Stu (2022)";"False";"/library/metadata/15117/thumb/1728423137";"/library/metadata/15117/art/1728423137";
"Movies";"movie";"en";"Fearless";;;;;"2020";"137361";"tt8675288";"726664";"14692";"/data/Movies/";"Fearless (2020)";"False";"/library/metadata/14692/thumb/1728423137";"/library/metadata/14692/art/1728423137";
"Movies";"movie";"en";"FernGully: The Last Rainforest";;;;;"1992";"5492";"tt0104254";"13225";"38163";"/data/Movies/";"FernGully The Last Rainforest (1992)";"False";"/library/metadata/38163/thumb/1728423137";"/library/metadata/38163/art/1728423137";
"Movies";"movie";"en";"Ferrari";;;;;"2023";"45990";"tt3758542";"365620";"14700";"/data/Movies/";"Ferrari (2023)";"False";"/library/metadata/14700/thumb/1728423138";"/library/metadata/14700/art/1728423138";
"Movies";"movie";"en";"A Few Good Men";;;;;"1992";"1668";"tt0104257";"881";"15331";"/data/Movies/";"A Few Good Men (1992)";"False";"/library/metadata/15331/thumb/1728423138";"/library/metadata/15331/art/1728423138";
"Movies";"movie";"en";"The Fifth Element";"Le cinquième élément";;;;"1997";"305";"tt0119116";"18";"13042";"/data/Movies/";"The Fifth Element (1997)";"False";"/library/metadata/13042/thumb/1728423138";"/library/metadata/13042/art/1728423138";
"Movies";"movie";"en";"The Fighting Prince of Donegal";;;;;"1966";"63683";"tt0060408";"64875";"63774";"/data/Movies/";"The Fighting Prince of Donegal (1966)";"False";"/library/metadata/63774/thumb/1728495400";"/library/metadata/63774/art/1728495400";
"Movies";"movie";"en";"Final Destination";;;;;"2000";"1274";"tt0195714";"9532";"62153";"/data/Movies/";"Final Destination Collection";"False";"/library/metadata/62153/thumb/1728488126";"/library/metadata/62153/art/1728488126";
"Movies";"movie";"en";"The Final Destination";;;;;"2009";"2960";"tt1144884";"19912";"62163";"/data/Movies/";"Final Destination Collection";"False";"/library/metadata/62163/thumb/1728488129";"/library/metadata/62163/art/1728488129";
"Movies";"movie";"en";"Final Destination 2";;;;;"2003";"2362";"tt0309593";"9358";"62155";"/data/Movies/";"Final Destination Collection";"False";"/library/metadata/62155/thumb/1728488127";"/library/metadata/62155/art/1728488127";
"Movies";"movie";"en";"Final Destination 3";;;;;"2006";"2159";"tt0414982";"9286";"62157";"/data/Movies/";"Final Destination Collection";"False";"/library/metadata/62157/thumb/1728488128";"/library/metadata/62157/art/1728488128";
"Movies";"movie";"en";"Final Destination 5";;;;;"2011";"2099";"tt1622979";"55779";"62161";"/data/Movies/";"Final Destination Collection";"False";"/library/metadata/62161/thumb/1728488129";"/library/metadata/62161/art/1728488129";
"Movies";"movie";"en";"Finch";;;;;"2021";"124045";"tt3420504";"522402";"13814";"/data/Movies/";"Finch (2021)";"False";"/library/metadata/13814/thumb/1728423139";"/library/metadata/13814/art/1728423139";
"Movies";"movie";"en";"Finding Nemo";;;;;"2003";"256";"tt0266543";"12";"55746";"/data/Movies/";"Finding Nemo (2003)";"False";"/library/metadata/55746/thumb/1728425475";"/library/metadata/55746/art/1728425475";
"Movies";"movie";"en";"Firestarter";;;;;"2022";"332876";"tt1798632";"532710";"61883";"/data/Movies/";"Firestarter (2022)";"False";"/library/metadata/61883/thumb/1728488092";"/library/metadata/61883/art/1728488092";
"Movies";"movie";"en";"First Blood";;;;;"1982";"565";"tt0083944";"1368";"56308";"/data/Movies/";"Rambo";"False";"/library/metadata/56308/thumb/1728423140";"/library/metadata/56308/art/1728423140";
"Movies";"movie";"en";"First Kid";;;;;"1996";"15124";"tt0116311";"12559";"63744";"/data/Movies/";"First Kid (1996)";"False";"/library/metadata/63744/thumb/1728495394";"/library/metadata/63744/art/1728495394";
"Movies";"movie";"en";"The First Purge";;;;;"2018";"141";"tt6133466";"442249";"13045";"/data/Movies/";"The First Purge (2018)";"False";"/library/metadata/13045/thumb/1728423140";"/library/metadata/13045/art/1728423140";
"Movies";"movie";"en";"First Reformed";;;;;"2018";"340";"tt6053438";"458737";"13817";"/data/Movies/";"First Reformed (2017)";"False";"/library/metadata/13817/thumb/1728423140";"/library/metadata/13817/art/1728423140";
"Movies";"movie";"en";"Flight of the Navigator";;;;;"1986";"6053";"tt0091059";"10122";"61547";"/data/Movies/";"Flight of the Navigator (1986)";"False";"/library/metadata/61547/thumb/1728487749";"/library/metadata/61547/art/1728487749";
"Movies";"movie";"en";"Flubber";;;;;"1997";"3240";"tt0119137";"9574";"61548";"/data/Movies/";"Flubber (1997)";"False";"/library/metadata/61548/thumb/1728487750";"/library/metadata/61548/art/1728487750";
"Movies";"movie";"en";"For Your Eyes Only";;;;;"1981";"1159";"tt0082398";"699";"43499";"/data/Movies/";"For Your Eyes Only (1981)";"False";"/library/metadata/43499/thumb/1728423140";"/library/metadata/43499/art/1728423140";
"Movies";"movie";"en";"Ford v Ferrari";;;;;"2019";"57613";"tt1950186";"359724";"15111";"/data/Movies/";"Ford v Ferrari (2019)";"False";"/library/metadata/15111/thumb/1728423141";"/library/metadata/15111/art/1728423141";
"Movies";"movie";"en";"Forgetting Sarah Marshall";;;;;"2008";"1519";"tt0800039";"9870";"14730";"/data/Movies/";"Forgetting Sarah Marshall (2008)";"False";"/library/metadata/14730/thumb/1728423141";"/library/metadata/14730/art/1728423141";
"Movies";"movie";"en";"Forrest Gump";;;;;"1994";"294";"tt0109830";"13";"14743";"/data/Movies/";"Forrest Gump (1994)";"False";"/library/metadata/14743/thumb/1728423141";"/library/metadata/14743/art/1728423141";
"Movies";"movie";"en";"The Fountain";;;;;"2006";"1595";"tt0414993";"1381";"13046";"/data/Movies/";"The Fountain (2006)";"False";"/library/metadata/13046/thumb/1728423141";"/library/metadata/13046/art/1728423141";
"Movies";"movie";"en";"Four Christmases";;;;;"2008";"5209";"tt0369436";"12193";"43874";"/data/Movies/";"Four Christmases (2008)";"False";"/library/metadata/43874/thumb/1728423141";"/library/metadata/43874/art/1728423141";
"Movies";"movie";"en";"The Fox and the Hound";;;;;"1981";"1561";"tt0082406";"10948";"55422";"/data/Movies/";"The Fox and the Hound (1981)";"False";"/library/metadata/55422/thumb/1728425726";;
"Movies";"movie";"en";"The Fox and the Hound 2";;;;;"2006";"6196";"tt0465997";"9948";"63849";"/data/Movies/";"The Fox and the Hound 2 (2006)";"False";"/library/metadata/63849/thumb/1728495407";"/library/metadata/63849/art/1728495407";
"Movies";"movie";"en";"Fracture";;;;;"2007";"1763";"tt0488120";"6145";"13162";"/data/Movies/";"Fracture (2007)";"False";"/library/metadata/13162/thumb/1728423142";"/library/metadata/13162/art/1728423142";
"Movies";"movie";"en";"Frankenweenie";;;;;"2012";"4059";"tt1142977";"62214";"63662";"/data/Movies/";"Frankenweenie (2012)";"False";"/library/metadata/63662/thumb/1728495362";"/library/metadata/63662/art/1728495362";
"Movies";"movie";"en";"Freaky Friday";;;;;"1976";"6545";"tt0076054";"16084";"63727";"/data/Movies/";"Freaky Friday (1976)";"False";"/library/metadata/63727/thumb/1728495392";"/library/metadata/63727/art/1728495392";
"Movies";"movie";"en";"Freaky Friday";;;;;"2003";"1325";"tt0322330";"10330";"63758";"/data/Movies/";"Freaky Friday (2003)";"False";"/library/metadata/63758/thumb/1728495398";"/library/metadata/63758/art/1728495398";
"Movies";"movie";"en";"Fred Claus";;;;;"2007";"2247";"tt0486583";"5375";"13187";"/data/Movies/";"Fred Claus (2007)";"False";"/library/metadata/13187/thumb/1728423142";"/library/metadata/13187/art/1728423142";
"Movies";"movie";"en";"Freddy vs. Jason";;;;;"2003";"1658";"tt0329101";"6466";"61707";"/data/Movies/";"Friday The 13th Collection";"False";"/library/metadata/61707/thumb/1728488114";"/library/metadata/61707/art/1728488114";
"Movies";"movie";"en";"Freddy's Dead: The Final Nightmare";;;;;"1991";"1104";"tt0101917";"11284";"62102";"/data/Movies/";"A Nightmare On Elm Street";"False";"/library/metadata/62102/thumb/1728488115";"/library/metadata/62102/art/1728488115";
"Movies";"movie";"en";"Free Guy";;;;;"2021";"57325";"tt6264654";"550988";"13188";"/data/Movies/";"Free Guy (2021)";"False";"/library/metadata/13188/thumb/1728423143";"/library/metadata/13188/art/1728423143";
"Movies";"movie";"en";"Frenemies";;;;;"2012";"10734";"tt1865368";"84105";"63697";"/data/Movies/";"Frenemies (2012)";"False";"/library/metadata/63697/thumb/1728495376";"/library/metadata/63697/art/1728495376";
"Movies";"movie";"en";"The Frickert Fracas Scooby Meets Jonathan Winters";;;;;;;;;"48407";"/data/Movies/";"Scooby Doo Movies";"False";"/library/metadata/48407/thumb/1728423143";"/library/metadata/48407/art/1728423143";
"Movies";"movie";"en";"Friday the 13th";;;;;"1980";"1703";"tt0080761";"4488";"61708";"/data/Movies/";"Friday The 13th Collection";"False";"/library/metadata/61708/thumb/1728488037";"/library/metadata/61708/art/1728488037";
"Movies";"movie";"en";"Friday the 13th";;;;;"2009";"1499";"tt0758746";"13207";"61709";"/data/Movies/";"Friday The 13th Collection";"False";"/library/metadata/61709/thumb/1728488037";"/library/metadata/61709/art/1728488037";
"Movies";"movie";"en";"Friday the 13th Part 2";;;;;"1981";"4100";"tt0082418";"9725";"61712";"/data/Movies/";"Friday The 13th Collection";"False";"/library/metadata/61712/thumb/1728488039";"/library/metadata/61712/art/1728488039";
"Movies";"movie";"en";"Friday the 13th Part VI: Jason Lives";"Jason Lives: Friday the 13th Part VI";;;;"1986";"2231";"tt0091080";"10225";"61723";"/data/Movies/";"Friday The 13th Collection";"False";"/library/metadata/61723/thumb/1728488040";"/library/metadata/61723/art/1728488040";
"Movies";"movie";"en";"Friday the 13th Part VIII: Jason Takes Manhattan";;;;;"1989";"2393";"tt0097388";"10283";"61728";"/data/Movies/";"Friday The 13th Collection";"False";"/library/metadata/61728/thumb/1728488041";"/library/metadata/61728/art/1728488041";
"Movies";"movie";"en";"Friday the 13th: A New Beginning";;;;;"1985";"6031";"tt0089173";"9731";"61710";"/data/Movies/";"Friday The 13th Collection";"False";"/library/metadata/61710/thumb/1728488038";"/library/metadata/61710/art/1728488038";
"Movies";"movie";"en";"Friday the 13th: Part 3";"Friday the 13th Part III";;;;"1982";"3014";"tt0083972";"9728";"61722";"/data/Movies/";"Friday The 13th Collection";"False";"/library/metadata/61722/thumb/1728488039";"/library/metadata/61722/art/1728488039";
"Movies";"movie";"en";"Friday the 13th: The Final Chapter";;;;;"1984";"6647";"tt0087298";"9730";"61729";"/data/Movies/";"Friday The 13th Collection";"False";"/library/metadata/61729/thumb/1728488042";"/library/metadata/61729/art/1728488042";
"Movies";"movie";"en";"Friday the 13th: The New Blood";"Friday the 13th Part VII: The New Blood";;;;"1988";"1736";"tt0095179";"10281";"61726";"/data/Movies/";"Friday The 13th Collection";"False";"/library/metadata/61726/thumb/1728488041";"/library/metadata/61726/art/1728488041";
"Movies";"movie";"en";"From Russia with Love";;;;;"1963";"638";"tt0057076";"657";"43504";"/data/Movies/";"From Russia with Love (1963)";"False";"/library/metadata/43504/thumb/1728423145";"/library/metadata/43504/art/1728423145";
"Movies";"movie";"en";"From Up on Poppy Hill";"コクリコ坂から";;;;"2011";"4788";"tt1798188";"83389";"44176";"/data/Movies/";"From Up on Poppy Hill 2011";"False";"/library/metadata/44176/thumb/1728423145";"/library/metadata/44176/art/1728423145";
"Movies";"movie";"en";"Frosty the Snowman";;;;;"1969";"4929";"tt0064349";"13675";"43880";"/data/Movies/";"Frosty the Snowman (1969)";"False";"/library/metadata/43880/thumb/1728423145";"/library/metadata/43880/art/1728423145";
"Movies";"movie";"en";"Frozen";;;;;"2013";"89";"tt2294629";"109445";"38164";"/data/Movies/";"Frozen (2013)";"False";"/library/metadata/38164/thumb/1728423146";"/library/metadata/38164/art/1728423146";
"Movies";"movie";"en";"Full Metal Jacket";;;;;"1987";"694";"tt0093058";"600";"13197";"/data/Movies/";"Full Metal Jacket (1987)";"False";"/library/metadata/13197/thumb/1728423146";"/library/metadata/13197/art/1728423146";
